35070 | 48412 | ACK | 31 | 20000 | 20221121195826611104
35070 | 48412 | ACK | 31 | 20000 | 20221121195826611548
35070 | 48412 | ACK | 31 | 20000 | 20221121195826611490
48412 | 35070 | DATA | 1000 | 13000 | 20221121195826612173
35070 | 48412 | ACK | 31 | 20000 | 20221121195826612560
48412 | 35070 | DATA | 1000 | 13000 | 20221121195826612630
48412 | 35070 | DATA | 1000 | 13000 | 20221121195826612502
48412 | 35070 | DATA | 1000 | 13000 | 20221121195826612948
35070 | 48412 | ACK | 31 | 20000 | 20221121195826613117
35070 | 48412 | ACK | 31 | 20000 | 20221121195826613088
48412 | 35070 | DATA | 1000 | 13000 | 20221121195826613495
35070 | 48412 | ACK | 31 | 20000 | 20221121195826613577
48412 | 35070 | DATA | 1000 | 13000 | 20221121195826613671
35070 | 48412 | ACK | 31 | 20000 | 20221121195826613969
35070 | 48412 | ACK | 31 | 20000 | 20221121195826614094
48412 | 35070 | DATA | 1000 | 13000 | 20221121195826614625
48412 | 35070 | DATA | 1000 | 13000 | 20221121195826614722
48412 | 35070 | DATA | 1000 | 13000 | 20221121195826614938
35070 | 48412 | ACK | 31 | 20000 | 20221121195826615013
35070 | 48412 | ACK | 31 | 20000 | 20221121195826615069
48412 | 35070 | DATA | 1000 | 13000 | 20221121195826615389
35070 | 48412 | ACK | 31 | 20000 | 20221121195826615488
35070 | 48412 | ACK | 31 | 20000 | 20221121195826615811
48412 | 35070 | DATA | 1000 | 13000 | 20221121195826615978
48412 | 35070 | DATA | 1000 | 13000 | 20221121195826616267
35070 | 48412 | ACK | 31 | 20000 | 20221121195826616326
48412 | 35070 | DATA | 1000 | 13000 | 20221121195826616453
35070 | 48412 | ACK | 31 | 20000 | 20221121195826616492
35070 | 48412 | ACK | 31 | 20000 | 20221121195826616631
48412 | 35070 | DATA | 1000 | 14000 | 20221121195826617127
48412 | 35070 | DATA | 1000 | 14000 | 20221121195826617238
35070 | 48412 | ACK | 31 | 20000 | 20221121195826617521
48412 | 35070 | DATA | 1000 | 14000 | 20221121195826617639
35070 | 48412 | ACK | 31 | 20000 | 20221121195826617696
35070 | 48412 | ACK | 31 | 20000 | 20221121195826618194
48412 | 35070 | DATA | 1000 | 14000 | 20221121195826618372
48412 | 35070 | DATA | 1000 | 14000 | 20221121195826618465
35070 | 48412 | ACK | 31 | 20000 | 20221121195826618539
35070 | 48412 | ACK | 31 | 20000 | 20221121195826618823
48412 | 35070 | DATA | 1000 | 14000 | 20221121195826618913
35070 | 48412 | ACK | 31 | 20000 | 20221121195826619165
48412 | 35070 | DATA | 1000 | 14000 | 20221121195826619300
35070 | 48412 | ACK | 31 | 20000 | 20221121195826619616
48412 | 35070 | DATA | 1000 | 14000 | 20221121195826619644
48412 | 35070 | DATA | 1000 | 14000 | 20221121195826620208
35070 | 48412 | ACK | 31 | 20000 | 20221121195826620110
48412 | 35070 | DATA | 1000 | 14000 | 20221121195826620354
35070 | 48412 | ACK | 31 | 20000 | 20221121195826620512
35070 | 48412 | ACK | 31 | 20000 | 20221121195826620815
48412 | 35070 | DATA | 1000 | 14000 | 20221121195826621015
48412 | 35070 | DATA | 1000 | 14000 | 20221121195826621122
48412 | 35070 | DATA | 1000 | 14000 | 20221121195826621591
35070 | 48412 | ACK | 31 | 20000 | 20221121195826621542
35070 | 48412 | ACK | 31 | 20000 | 20221121195826621568
48412 | 35070 | DATA | 1000 | 14000 | 20221121195826621847
